Check failed for (fp80): alpha = -6.28318530717958647703; diff1 = inf; diff2 = inf; -1000/1000
Check failed for (fp80): alpha = -0.55920349233898319647; diff1 = 3.19570241367415867353; diff2 = 2.16840434497100886801e-19; -89/1000
Check failed for (fp80): alpha = -0.552920307031803610019; diff1 = 3.24080575582033887758; diff2 = 2.16840434497100886801e-19; -88/1000
Check failed for (fp80): alpha = -0.546637121724624023514; diff1 = 3.28683697774442365805; diff2 = 2.16840434497100886801e-19; -87/1000
Check failed for (fp80): alpha = -0.540353936417444437009; diff1 = 3.33382875880554814616; diff2 = 1.08420217248550443401e-19; -86/1000
Check failed for (fp80): alpha = -0.534070751110264850558; diff1 = 3.38181531157002249351; diff2 = 2.16840434497100886801e-19; -85/1000
Check failed for (fp80): alpha = -0.527787565803085264053; diff1 = 3.43083247311412429343; diff2 = 1.08420217248550443401e-19; -84/1000
Check failed for (fp80): alpha = -0.521504380495905677602; diff1 = 3.48091780292636491763; diff2 = 1.08420217248550443401e-19; -83/1000
Check failed for (fp80): alpha = -0.515221195188726091097; diff1 = 3.53211068797261003001; diff2 = 1.08420217248550443401e-19; -82/1000
Check failed for (fp80): alpha = -0.508938009881546504646; diff1 = 3.58445245554307682272; diff2 = 2.16840434497100886801e-19; -81/1000
Check failed for (fp80): alpha = -0.50265482457436691814; diff1 = 3.63798649456213255135; diff2 = 1.08420217248550443401e-19; -80/1000
Check failed for (fp80): alpha = -0.496371639267187331662; diff1 = 3.6927583861107730976; diff2 = 1.08420217248550443401e-19; -79/1000
Check failed for (fp80): alpha = -0.490088453960007745184; diff1 = 3.74881604398857071637; diff2 = 2.16840434497100886801e-19; -78/1000
Check failed for (fp80): alpha = -0.483805268652828158706; diff1 = 3.80620986622778006677; diff2 = 1.08420217248550443401e-19; -77/1000
Check failed for (fp80): alpha = -0.477522083345648572282; diff1 = 3.86499289856836394843; diff2 = 1.08420217248550443401e-19; -76/1000
Check failed for (fp80): alpha = -0.464955712731289399326; diff1 = 3.98695308868022653881; diff2 = 1.08420217248550443401e-19; -74/1000
Check failed for (fp80): alpha = -0.446106156809750639864; diff1 = 4.18181165103101864459; diff2 = 2.16840434497100886801e-19; -71/1000
Check failed for (fp80): alpha = -0.42725660088821188043; diff1 = 4.39266217619974060158; diff2 = 4.33680868994201773603e-19; -68/1000
Check failed for (fp80): alpha = -0.420973415581032293952; diff1 = 4.46687215916174709066; diff2 = 2.16840434497100886801e-19; -67/1000
Check failed for (fp80): alpha = -0.402123859659493534518; diff1 = 4.70257416551560782341; diff2 = 4.33680868994201773603e-19; -64/1000
Check failed for (fp80): alpha = -0.389557489045134361561; diff1 = 4.87165943435322265197; diff2 = 2.16840434497100886801e-19; -62/1000
Check failed for (fp80): alpha = -0.383274303737954775083; diff1 = 4.96014078062265804806; diff2 = 4.33680868994201773603e-19; -61/1000
Check failed for (fp80): alpha = -0.370707933123595602154; diff1 = 5.14564995647834482482; diff2 = 4.33680868994201773603e-19; -59/1000
Check failed for (fp80): alpha = -0.364424747816416015676; diff1 = 5.24297307839350362497; diff2 = 2.16840434497100886801e-19; -58/1000
Check failed for (fp80): alpha = -0.358141562509236429198; diff1 = 5.34355601036264139586; diff2 = 8.67361737988403547206e-19; -57/1000
Check failed for (fp80): alpha = -0.35185837720205684272; diff1 = 5.44757367426649187752; diff2 = 4.33680868994201773603e-19; -56/1000
Check failed for (fp80): alpha = -0.345575191894877256242; diff1 = 5.5552137078299497772; diff2 = 2.16840434497100886801e-19; -55/1000
Check failed for (fp80): alpha = -0.339292006587697669764; diff1 = 5.66667764205016825669; diff2 = 2.16840434497100886801e-19; -54/1000
Check failed for (fp80): alpha = -0.333008821280518083286; diff1 = 5.78218221191762560187; diff2 = 4.33680868994201773603e-19; -53/1000
Check failed for (fp80): alpha = -0.326725635973338496808; diff1 = 5.90196081837345384088; diff2 = 2.16840434497100886801e-19; -52/1000
Check failed for (fp80): alpha = -0.320442450666158910329; diff1 = 6.02626516226095599888; diff2 = 6.50521303491302660404e-19; -51/1000
Check failed for (fp80): alpha = -0.314159265358979323851; diff1 = 6.15536707435050680498; diff2 = 6.50521303491302660404e-19; -50/1000
Check failed for (fp80): alpha = -0.307876080051799737373; diff1 = 6.28956056944832849181; diff2 = 6.50521303491302660404e-19; -49/1000
Check failed for (fp80): alpha = -0.301592894744620150895; diff1 = 6.42916415726804843511; diff2 = 1.30104260698260532081e-18; -48/1000
Check failed for (fp80): alpha = -0.295309709437440564417; diff1 = 6.57452344830631226977; diff2 = 1.08420217248550443401e-18; -47/1000
Check failed for (fp80): alpha = -0.289026524130260977939; diff1 = 6.72601409961438216492; diff2 = 1.30104260698260532081e-18; -46/1000
Check failed for (fp80): alpha = -0.282743338823081391488; diff1 = 6.88404515333843725587; diff2 = 4.33680868994201773603e-19; -45/1000
Check failed for (fp80): alpha = -0.27646015351590180501; diff1 = 7.04906283051451423936; diff2 = 8.67361737988403547206e-19; -44/1000
Check failed for (fp80): alpha = -0.270176968208722218505; diff1 = 7.22155485422931677159; diff2 = 8.67361737988403547206e-19; -43/1000
Check failed for (fp80): alpha = -0.263893782901542632026; diff1 = 7.40205539037454652955; diff2 = 2.16840434497100886801e-19; -42/1000
Check failed for (fp80): alpha = -0.257610597594363045548; diff1 = 7.59115071143756036179; diff2 = 1.08420217248550443401e-18; -41/1000
Check failed for (fp80): alpha = -0.245044226980003872592; diff1 = 7.9977714134489416636; diff2 = 6.50521303491302660404e-19; -39/1000
Check failed for (fp80): alpha = -0.238761041672824286141; diff1 = 8.21679368743541451922; diff2 = 4.33680868994201773603e-19; -38/1000
Check failed for (fp80): alpha = -0.232477856365644699663; diff1 = 8.44742334767050461093; diff2 = 1.30104260698260532081e-18; -37/1000
Check failed for (fp80): alpha = -0.226194671058465113171; diff1 = 8.69062795935785665016; diff2 = 2.16840434497100886801e-18; -36/1000
Check failed for (fp80): alpha = -0.219911485751285526693; diff1 = 8.94748565842310924524; diff2 = 2.60208521396521064162e-18; -35/1000
Check failed for (fp80): alpha = -0.213628300444105940215; diff1 = 9.21920141194783933011; diff2 = 1.30104260698260532081e-18; -34/1000
Check failed for (fp80): alpha = -0.207345115136926353737; diff1 = 9.50712623504500279649; diff2 = 2.60208521396521064162e-18; -33/1000
Check failed for (fp80): alpha = -0.201061929829746767259; diff1 = 9.81278001089745656026; diff2 = 3.46944695195361418882e-18; -32/1000
Check failed for (fp80): alpha = -0.194778744522567180781; diff1 = 10.137878727577039905; diff2 = 4.33680868994201773603e-18; -31/1000
Check failed for (fp80): alpha = -0.188495559215387594303; diff1 = 10.4843671622263534728; diff2 = 2.16840434497100886801e-18; -30/1000
Check failed for (fp80): alpha = -0.182212373908208007838; diff1 = 10.8544583274838950136; diff2 = 2.60208521396521064162e-18; -29/1000
Check failed for (fp80): alpha = -0.17592918860102842136; diff1 = 11.2506813707133988076; diff2 = 2.16840434497100886801e-18; -28/1000
Check failed for (fp80): alpha = -0.169646003293848834882; diff1 = 11.6759401175051433265; diff2 = 4.33680868994201773603e-19; -27/1000
Check failed for (fp80): alpha = -0.163362817986669248404; diff1 = 12.133585125214764777; diff2 = 8.67361737988403547206e-19; -26/1000
Check failed for (fp80): alpha = -0.157079632679489661926; diff1 = 12.627503029350086193; diff2 = 3.90312782094781596243e-18; -25/1000
Check failed for (fp80): alpha = -0.150796447372310075448; diff1 = 13.1622282265533077604; diff2 = 5.63785129692462305684e-18; -24/1000
Check failed for (fp80): alpha = -0.144513262065130488969; diff1 = 13.7430836922728066996; diff2 = 2.60208521396521064162e-18; -23/1000
Check failed for (fp80): alpha = -0.138230076757950902505; diff1 = 14.3763602032530668252; diff2 = 3.03576608295941241522e-18; -22/1000
Check failed for (fp80): alpha = -0.131946891450771316013; diff1 = 15.0695467664487890037; diff2 = 2.16840434497100886801e-18; -21/1000
Check failed for (fp80): alpha = -0.125663706143591729535; diff1 = 15.8316301766116536934; diff2 = 4.77048955893621950963e-18; -20/1000
Check failed for (fp80): alpha = -0.119380520836412143071; diff1 = 16.6734891710080893341; diff2 = 8.67361737988403547206e-18; -19/1000
Check failed for (fp80): alpha = -0.113097335529232556586; diff1 = 17.608419969041223526; diff2 = 2.16840434497100886801e-17; -18/1000
Check failed for (fp80): alpha = -0.106814150222052970108; diff1 = 18.6528472964434532712; diff2 = 8.67361737988403547206e-19; -17/1000
Check failed for (fp80): alpha = -0.100530964914873383629; diff1 = 19.8273020435392884099; diff2 = 6.93889390390722837765e-18; -16/1000
Check failed for (fp80): alpha = -0.0942477796076937971513; diff1 = 21.1577899868112710314; diff2 = 1.73472347597680709441e-17; -15/1000
Check failed for (fp80): alpha = -0.08796459430051421068; diff1 = 22.6777471054205165997; diff2 = 2.77555756156289135106e-17; -14/1000
Check failed for (fp80): alpha = -0.0816814089933346242019; diff1 = 24.4308973515036052943; diff2 = 4.33680868994201773603e-18; -13/1000
Check failed for (fp80): alpha = -0.0753982236861550377238; diff1 = 26.4755393056153692597; diff2 = 3.98986399474665631715e-17; -12/1000
Check failed for (fp80): alpha = -0.0691150383789754512524; diff1 = 28.891171007864974064; diff2 = 3.29597460435593347938e-17; -11/1000
Check failed for (fp80): alpha = -0.0628318530717958647675; diff1 = 31.7890896877306068594; diff2 = 3.29597460435593347938e-17; -10/1000
Check failed for (fp80): alpha = -0.0565486677646162782928; diff1 = 35.3300579804139230009; diff2 = 4.68375338513737915491e-17; -9/1000
Check failed for (fp80): alpha = -0.0502654824574366918147; diff1 = 39.7552198054565442513; diff2 = 2.04697370165263237141e-16; -8/1000
Check failed for (fp80): alpha = -0.04398229715025710534; diff1 = 45.4435155698806748995; diff2 = 2.67147415300428292539e-16; -7/1000
Check failed for (fp80): alpha = -0.0376991118430775188619; diff1 = 53.0265125744653143536; diff2 = 2.74086309204335520917e-16; -6/1000
Check failed for (fp80): alpha = -0.0314159265358979323838; diff1 = 63.6410319075479164984; diff2 = 4.19803081186387316848e-16; -5/1000
Check failed for (fp80): alpha = -0.0251327412287183459074; diff1 = 79.5607156795210225045; diff2 = 4.78783679369598758058e-16; -4/1000
Check failed for (fp80): alpha = -0.0188495559215387594309; diff1 = 106.090728726312205785; diff2 = 3.34801630863523769222e-15; -3/1000
Check failed for (fp80): alpha = -0.0125663706143591729537; diff1 = 159.146565423288790853; diff2 = 1.42733047603371687728e-14; -2/1000
Check failed for (fp80): alpha = -0.00628318530717958647684; diff1 = 318.305697382561421871; diff2 = 3.20854454116670240182e-14; -1/1000
Check failed for (fp80): alpha = 0.00628318530717958647684; diff1 = 3.20854454116670240182e-14; diff2 = 318.305697382561421871; 1/1000
Check failed for (fp80): alpha = 0.0125663706143591729537; diff1 = 1.42733047603371687728e-14; diff2 = 159.146565423288790853; 2/1000
Check failed for (fp80): alpha = 0.0188495559215387594309; diff1 = 3.34801630863523769222e-15; diff2 = 106.090728726312205785; 3/1000
Check failed for (fp80): alpha = 0.0251327412287183459074; diff1 = 4.78783679369598758058e-16; diff2 = 79.5607156795210225045; 4/1000
Check failed for (fp80): alpha = 0.0314159265358979323838; diff1 = 4.19803081186387316848e-16; diff2 = 63.6410319075479164984; 5/1000
Check failed for (fp80): alpha = 0.0376991118430775188619; diff1 = 2.74086309204335520917e-16; diff2 = 53.0265125744653143536; 6/1000
Check failed for (fp80): alpha = 0.04398229715025710534; diff1 = 2.67147415300428292539e-16; diff2 = 45.4435155698806748995; 7/1000
Check failed for (fp80): alpha = 0.0502654824574366918147; diff1 = 2.04697370165263237141e-16; diff2 = 39.7552198054565442513; 8/1000
Check failed for (fp80): alpha = 0.0565486677646162782928; diff1 = 4.68375338513737915491e-17; diff2 = 35.3300579804139230009; 9/1000
Check failed for (fp80): alpha = 0.0628318530717958647675; diff1 = 3.29597460435593347938e-17; diff2 = 31.7890896877306068594; 10/1000
Check failed for (fp80): alpha = 0.0691150383789754512524; diff1 = 3.29597460435593347938e-17; diff2 = 28.891171007864974064; 11/1000
Check failed for (fp80): alpha = 0.0753982236861550377238; diff1 = 3.98986399474665631715e-17; diff2 = 26.4755393056153692597; 12/1000
Check failed for (fp80): alpha = 0.0816814089933346242019; diff1 = 4.33680868994201773603e-18; diff2 = 24.4308973515036052943; 13/1000
Check failed for (fp80): alpha = 0.08796459430051421068; diff1 = 2.77555756156289135106e-17; diff2 = 22.6777471054205165997; 14/1000
Check failed for (fp80): alpha = 0.0942477796076937971513; diff1 = 1.73472347597680709441e-17; diff2 = 21.1577899868112710314; 15/1000
Check failed for (fp80): alpha = 0.100530964914873383629; diff1 = 6.93889390390722837765e-18; diff2 = 19.8273020435392884099; 16/1000
Check failed for (fp80): alpha = 0.106814150222052970108; diff1 = 8.67361737988403547206e-19; diff2 = 18.6528472964434532712; 17/1000
Check failed for (fp80): alpha = 0.113097335529232556586; diff1 = 2.16840434497100886801e-17; diff2 = 17.608419969041223526; 18/1000
Check failed for (fp80): alpha = 0.119380520836412143071; diff1 = 8.67361737988403547206e-18; diff2 = 16.6734891710080893341; 19/1000
Check failed for (fp80): alpha = 0.125663706143591729535; diff1 = 4.77048955893621950963e-18; diff2 = 15.8316301766116536934; 20/1000
Check failed for (fp80): alpha = 0.131946891450771316013; diff1 = 2.16840434497100886801e-18; diff2 = 15.0695467664487890037; 21/1000
Check failed for (fp80): alpha = 0.138230076757950902505; diff1 = 3.03576608295941241522e-18; diff2 = 14.3763602032530668252; 22/1000
Check failed for (fp80): alpha = 0.144513262065130488969; diff1 = 2.60208521396521064162e-18; diff2 = 13.7430836922728066996; 23/1000
Check failed for (fp80): alpha = 0.150796447372310075448; diff1 = 5.63785129692462305684e-18; diff2 = 13.1622282265533077604; 24/1000
Check failed for (fp80): alpha = 0.157079632679489661926; diff1 = 3.90312782094781596243e-18; diff2 = 12.627503029350086193; 25/1000
Check failed for (fp80): alpha = 0.163362817986669248404; diff1 = 8.67361737988403547206e-19; diff2 = 12.133585125214764777; 26/1000
Check failed for (fp80): alpha = 0.169646003293848834882; diff1 = 4.33680868994201773603e-19; diff2 = 11.6759401175051433265; 27/1000
Check failed for (fp80): alpha = 0.17592918860102842136; diff1 = 2.16840434497100886801e-18; diff2 = 11.2506813707133988076; 28/1000
Check failed for (fp80): alpha = 0.182212373908208007838; diff1 = 2.60208521396521064162e-18; diff2 = 10.8544583274838950136; 29/1000
Check failed for (fp80): alpha = 0.188495559215387594303; diff1 = 2.16840434497100886801e-18; diff2 = 10.4843671622263534728; 30/1000
Check failed for (fp80): alpha = 0.194778744522567180781; diff1 = 4.33680868994201773603e-18; diff2 = 10.137878727577039905; 31/1000
Check failed for (fp80): alpha = 0.201061929829746767259; diff1 = 3.46944695195361418882e-18; diff2 = 9.81278001089745656026; 32/1000
Check failed for (fp80): alpha = 0.207345115136926353737; diff1 = 2.60208521396521064162e-18; diff2 = 9.50712623504500279649; 33/1000
Check failed for (fp80): alpha = 0.213628300444105940215; diff1 = 1.30104260698260532081e-18; diff2 = 9.21920141194783933011; 34/1000
Check failed for (fp80): alpha = 0.219911485751285526693; diff1 = 2.60208521396521064162e-18; diff2 = 8.94748565842310924524; 35/1000
Check failed for (fp80): alpha = 0.226194671058465113171; diff1 = 2.16840434497100886801e-18; diff2 = 8.69062795935785665016; 36/1000
Check failed for (fp80): alpha = 0.232477856365644699663; diff1 = 1.30104260698260532081e-18; diff2 = 8.44742334767050461093; 37/1000
Check failed for (fp80): alpha = 0.238761041672824286141; diff1 = 4.33680868994201773603e-19; diff2 = 8.21679368743541451922; 38/1000
Check failed for (fp80): alpha = 0.245044226980003872592; diff1 = 6.50521303491302660404e-19; diff2 = 7.9977714134489416636; 39/1000
Check failed for (fp80): alpha = 0.257610597594363045548; diff1 = 1.08420217248550443401e-18; diff2 = 7.59115071143756036179; 41/1000
Check failed for (fp80): alpha = 0.263893782901542632026; diff1 = 2.16840434497100886801e-19; diff2 = 7.40205539037454652955; 42/1000
Check failed for (fp80): alpha = 0.270176968208722218505; diff1 = 8.67361737988403547206e-19; diff2 = 7.22155485422931677159; 43/1000
Check failed for (fp80): alpha = 0.27646015351590180501; diff1 = 8.67361737988403547206e-19; diff2 = 7.04906283051451423936; 44/1000
Check failed for (fp80): alpha = 0.282743338823081391488; diff1 = 4.33680868994201773603e-19; diff2 = 6.88404515333843725587; 45/1000
Check failed for (fp80): alpha = 0.289026524130260977939; diff1 = 1.30104260698260532081e-18; diff2 = 6.72601409961438216492; 46/1000
Check failed for (fp80): alpha = 0.295309709437440564417; diff1 = 1.08420217248550443401e-18; diff2 = 6.57452344830631226977; 47/1000
Check failed for (fp80): alpha = 0.301592894744620150895; diff1 = 1.30104260698260532081e-18; diff2 = 6.42916415726804843511; 48/1000
Check failed for (fp80): alpha = 0.307876080051799737373; diff1 = 6.50521303491302660404e-19; diff2 = 6.28956056944832849181; 49/1000
Check failed for (fp80): alpha = 0.314159265358979323851; diff1 = 6.50521303491302660404e-19; diff2 = 6.15536707435050680498; 50/1000
Check failed for (fp80): alpha = 0.320442450666158910329; diff1 = 6.50521303491302660404e-19; diff2 = 6.02626516226095599888; 51/1000
Check failed for (fp80): alpha = 0.326725635973338496808; diff1 = 2.16840434497100886801e-19; diff2 = 5.90196081837345384088; 52/1000
Check failed for (fp80): alpha = 0.333008821280518083286; diff1 = 4.33680868994201773603e-19; diff2 = 5.78218221191762560187; 53/1000
Check failed for (fp80): alpha = 0.339292006587697669764; diff1 = 2.16840434497100886801e-19; diff2 = 5.66667764205016825669; 54/1000
Check failed for (fp80): alpha = 0.345575191894877256242; diff1 = 2.16840434497100886801e-19; diff2 = 5.5552137078299497772; 55/1000
Check failed for (fp80): alpha = 0.35185837720205684272; diff1 = 4.33680868994201773603e-19; diff2 = 5.44757367426649187752; 56/1000
Check failed for (fp80): alpha = 0.358141562509236429198; diff1 = 8.67361737988403547206e-19; diff2 = 5.34355601036264139586; 57/1000
Check failed for (fp80): alpha = 0.364424747816416015676; diff1 = 2.16840434497100886801e-19; diff2 = 5.24297307839350362497; 58/1000
Check failed for (fp80): alpha = 0.370707933123595602154; diff1 = 4.33680868994201773603e-19; diff2 = 5.14564995647834482482; 59/1000
Check failed for (fp80): alpha = 0.383274303737954775083; diff1 = 4.33680868994201773603e-19; diff2 = 4.96014078062265804806; 61/1000
Check failed for (fp80): alpha = 0.389557489045134361561; diff1 = 2.16840434497100886801e-19; diff2 = 4.87165943435322265197; 62/1000
Check failed for (fp80): alpha = 0.402123859659493534518; diff1 = 4.33680868994201773603e-19; diff2 = 4.70257416551560782341; 64/1000
Check failed for (fp80): alpha = 0.420973415581032293952; diff1 = 2.16840434497100886801e-19; diff2 = 4.46687215916174709066; 67/1000
Check failed for (fp80): alpha = 0.42725660088821188043; diff1 = 4.33680868994201773603e-19; diff2 = 4.39266217619974060158; 68/1000
Check failed for (fp80): alpha = 0.446106156809750639864; diff1 = 2.16840434497100886801e-19; diff2 = 4.18181165103101864459; 71/1000
Check failed for (fp80): alpha = 0.464955712731289399326; diff1 = 1.08420217248550443401e-19; diff2 = 3.98695308868022653881; 74/1000
Check failed for (fp80): alpha = 0.477522083345648572282; diff1 = 1.08420217248550443401e-19; diff2 = 3.86499289856836394843; 76/1000
Check failed for (fp80): alpha = 0.483805268652828158706; diff1 = 1.08420217248550443401e-19; diff2 = 3.80620986622778006677; 77/1000
Check failed for (fp80): alpha = 0.490088453960007745184; diff1 = 2.16840434497100886801e-19; diff2 = 3.74881604398857071637; 78/1000
Check failed for (fp80): alpha = 0.496371639267187331662; diff1 = 1.08420217248550443401e-19; diff2 = 3.6927583861107730976; 79/1000
Check failed for (fp80): alpha = 0.50265482457436691814; diff1 = 1.08420217248550443401e-19; diff2 = 3.63798649456213255135; 80/1000
Check failed for (fp80): alpha = 0.508938009881546504646; diff1 = 2.16840434497100886801e-19; diff2 = 3.58445245554307682272; 81/1000
Check failed for (fp80): alpha = 0.515221195188726091097; diff1 = 1.08420217248550443401e-19; diff2 = 3.53211068797261003001; 82/1000
Check failed for (fp80): alpha = 0.521504380495905677602; diff1 = 1.08420217248550443401e-19; diff2 = 3.48091780292636491763; 83/1000
Check failed for (fp80): alpha = 0.527787565803085264053; diff1 = 1.08420217248550443401e-19; diff2 = 3.43083247311412429343; 84/1000
Check failed for (fp80): alpha = 0.534070751110264850558; diff1 = 2.16840434497100886801e-19; diff2 = 3.38181531157002249351; 85/1000
Check failed for (fp80): alpha = 0.540353936417444437009; diff1 = 1.08420217248550443401e-19; diff2 = 3.33382875880554814616; 86/1000
Check failed for (fp80): alpha = 0.546637121724624023514; diff1 = 2.16840434497100886801e-19; diff2 = 3.28683697774442365805; 87/1000
Check failed for (fp80): alpha = 0.552920307031803610019; diff1 = 2.16840434497100886801e-19; diff2 = 3.24080575582033887758; 88/1000
Check failed for (fp80): alpha = 0.55920349233898319647; diff1 = 2.16840434497100886801e-19; diff2 = 3.19570241367415867353; 89/1000
Check failed for (fp80): alpha = 0.565486677646162782976; diff1 = 1.08420217248550443401e-19; diff2 = 3.15149571993730217342; 90/1000
Check failed for (fp80): alpha = 0.571769862953342369372; diff1 = 2.16840434497100886801e-19; diff2 = 3.10815581163311670633; 91/1000
Check failed for (fp80): alpha = 0.578053048260521955878; diff1 = 1.08420217248550443401e-19; diff2 = 3.06565411976878028199; 92/1000
Check failed for (fp80): alpha = 0.590619418874881128834; diff1 = 2.16840434497100886801e-19; diff2 = 2.98305716610032456079; 94/1000
Check failed for (fp80): alpha = 0.596902604182060715285; diff1 = 1.08420217248550443401e-19; diff2 = 2.94291063163993808598; 95/1000
Check failed for (fp80): alpha = 0.615752160103599474746; diff1 = 1.08420217248550443401e-19; diff2 = 2.82679304572450476769; 98/1000
Check failed for (fp80): alpha = 0.634601716025138234208; diff1 = 2.16840434497100886801e-19; diff2 = 2.71670277991352752565; 101/1000
Check failed for (fp80): alpha = 0.653451271946676993615; diff1 = 1.08420217248550443401e-19; diff2 = 2.61210997924863248245; 104/1000
Check failed for (fp80): alpha = 0.659734457253856580066; diff1 = 1.08420217248550443401e-19; diff2 = 2.57838446357013334085; 105/1000
Check failed for (fp80): alpha = 0.666017642561036166571; diff1 = 1.08420217248550443401e-19; diff2 = 2.54520093392690927026; 106/1000
Check failed for (fp80): alpha = 0.672300827868215753022; diff1 = 1.08420217248550443401e-19; diff2 = 2.51254387156853359548; 107/1000
Check failed for (fp80): alpha = 0.678584013175395339527; diff1 = 1.08420217248550443401e-19; diff2 = 2.48039832814107165338; 108/1000
Check failed for (fp80): alpha = 0.697433569096934098935; diff1 = 1.08420217248550443401e-19; diff2 = 2.38688934337062570431; 111/1000
Check failed for (fp80): alpha = 0.766548607475909550167; diff1 = 1.08420217248550443401e-19; diff2 = 2.07685602836958281992; 122/1000
Check failed for (fp80): alpha = 0.791681348704627896079; diff1 = 5.42101086242752217004e-20; diff2 = 1.97502385981462860753; 126/1000
Check failed for (fp80): alpha = 0.797964534011807482584; diff1 = 1.08420217248550443401e-19; diff2 = 1.95035575236129826444; 127/1000
Check failed for (fp80): alpha = 0.804247719318987069035; diff1 = 1.08420217248550443401e-19; diff2 = 1.92598810190043076324; 128/1000
Check failed for (fp80): alpha = 0.810530904626166655541; diff1 = 5.42101086242752217004e-20; diff2 = 1.90191356300213645762; 129/1000
Check failed for (fp80): alpha = 0.823097275240525828497; diff1 = 5.42101086242752217004e-20; diff2 = 1.85461553666200633372; 131/1000
Check failed for (fp80): alpha = 0.829380460547705414948; diff1 = 5.42101086242752217004e-20; diff2 = 1.83137843172231596029; 132/1000
Check failed for (fp80): alpha = 0.835663645854885001453; diff1 = 1.08420217248550443401e-19; diff2 = 1.80840718747804159844; 133/1000
Check failed for (fp80): alpha = 0.848230016469244174409; diff1 = 5.42101086242752217004e-20; diff2 = 1.7632371847263782292; 135/1000
Check failed for (fp80): alpha = 0.85451320177642376086; diff1 = 5.42101086242752217004e-20; diff2 = 1.7410263276208215353; 136/1000
Check failed for (fp80): alpha = 0.860796387083603347366; diff1 = 5.42101086242752217004e-20; diff2 = 1.71905712077514886667; 137/1000
Check failed for (fp80): alpha = 0.873362757697962520268; diff1 = 5.42101086242752217004e-20; diff2 = 1.67582129900979559197; 139/1000
Check failed for (fp80): alpha = 0.879645943005142106773; diff1 = 1.08420217248550443401e-19; diff2 = 1.65454389194495126813; 140/1000
Check failed for (fp80): alpha = 0.885929128312321693224; diff1 = 5.42101086242752217004e-20; diff2 = 1.63348653974539479317; 141/1000
Check failed for (fp80): alpha = 0.89849549892668086618; diff1 = 1.08420217248550443401e-19; diff2 = 1.59201200236271921888; 143/1000
Check failed for (fp80): alpha = 0.904778684233860452685; diff1 = 5.42101086242752217004e-20; diff2 = 1.57158515332953602705; 144/1000
Check failed for (fp80): alpha = 0.911061869541040039136; diff1 = 5.42101086242752217004e-20; diff2 = 1.5513590220992262076; 145/1000
Check failed for (fp80): alpha = 0.917345054848219625641; diff1 = 5.42101086242752217004e-20; diff2 = 1.5313290909560365973; 146/1000
Check failed for (fp80): alpha = 0.942477796076937971608; diff1 = 1.08420217248550443401e-19; diff2 = 1.45308505601072177158; 150/1000
Check failed for (fp80): alpha = 0.948760981384117558005; diff1 = 5.42101086242752217004e-20; diff2 = 1.43397234819580589619; 151/1000
Check failed for (fp80): alpha = 0.967610537305656317412; diff1 = 5.42101086242752217004e-20; diff2 = 1.3776478326671036485; 154/1000
Check failed for (fp80): alpha = 0.992743278534374663325; diff1 = 5.42101086242752217004e-20; diff2 = 1.30477863572609768155; 158/1000
Check failed for (fp80): alpha = 1.01787601976309300929; diff1 = 5.42101086242752217004e-20; diff2 = 1.23426095279428055533; 162/1000
Check failed for (fp80): alpha = 1.03044239037745218219; diff1 = 5.42101086242752217004e-20; diff2 = 1.19982167333427443994; 164/1000
Check failed for (fp80): alpha = 1.0430087609918113552; diff1 = 5.42101086242752217004e-20; diff2 = 1.16589779050600199275; 166/1000
Check failed for (fp80): alpha = 1.06814150222052970112; diff1 = 5.42101086242752217004e-20; diff2 = 1.09950930438554014845; 170/1000
Check failed for (fp80): alpha = 1.08699105814206846052; diff1 = 5.42101086242752217004e-20; diff2 = 1.05091420089357276998; 173/1000
Check failed for (fp80): alpha = 1.10584061406360722004; diff1 = 5.42101086242752217004e-20; diff2 = 1.00327240151302916091; 176/1000
Check failed for (fp80): alpha = 1.13725654059950515235; diff1 = 5.42101086242752217004e-20; diff2 = 0.925824657815430561805; 181/1000
Check failed for (fp80): alpha = 1.14982291121386432525; diff1 = 5.42101086242752217004e-20; diff2 = 0.895481190746824443245; 183/1000
Check failed for (fp80): alpha = 1.98548655706874932665; diff1 = 5.42101086242752217004e-20; diff2 = 0.880437742021341300058; 316/1000
Check failed for (fp80): alpha = 2.0734511513692635374; diff1 = 5.42101086242752217004e-20; diff2 = 1.09950930438554014866; 330/1000
Check failed for (fp80): alpha = 2.07973433667644312401; diff1 = 5.42101086242752217004e-20; diff2 = 1.11593054995451571249; 331/1000
Check failed for (fp80): alpha = 2.08601752198362271041; diff1 = 5.42101086242752217004e-20; diff2 = 1.13246734130406115034; 332/1000
Check failed for (fp80): alpha = 2.12371663382670022922; diff1 = 5.42101086242752217004e-20; diff2 = 1.23426095279428055555; 338/1000
Check failed for (fp80): alpha = 2.12999981913387981584; diff1 = 5.42101086242752217004e-20; diff2 = 1.25168100223735331801; 339/1000
Check failed for (fp80): alpha = 2.15513256036259816164; diff1 = 5.42101086242752217004e-20; diff2 = 1.3227673762975449554; 343/1000
Check failed for (fp80): alpha = 2.16141574566977774804; diff1 = 5.42101086242752217004e-20; diff2 = 1.34090625062646693158; 344/1000
Check failed for (fp80): alpha = 2.17398211628413692105; diff1 = 5.42101086242752217004e-20; diff2 = 1.3776478326671036485; 346/1000
Check failed for (fp80): alpha = 2.18026530159131650766; diff1 = 5.42101086242752217004e-20; diff2 = 1.39625746207424722162; 347/1000
