Check failed for (fp64): alpha = -6.28318530717959; diff1 = inf; diff2 = inf; -1000/1000
Check failed for (fp64): alpha = -0.201061929829747; diff1 = 9.81278001089746; diff2 = 1.77635683940025e-15; -32/1000
Check failed for (fp64): alpha = -0.194778744522567; diff1 = 10.137878727577; diff2 = 2.66453525910038e-15; -31/1000
Check failed for (fp64): alpha = -0.188495559215388; diff1 = 10.4843671622264; diff2 = 6.21724893790088e-15; -30/1000
Check failed for (fp64): alpha = -0.182212373908208; diff1 = 10.8544583274839; diff2 = 4.44089209850063e-15; -29/1000
Check failed for (fp64): alpha = -0.175929188601028; diff1 = 11.2506813707134; diff2 = 6.21724893790088e-15; -28/1000
Check failed for (fp64): alpha = -0.169646003293849; diff1 = 11.6759401175051; diff2 = 2.66453525910038e-15; -27/1000
Check failed for (fp64): alpha = -0.163362817986669; diff1 = 12.1335851252148; diff2 = 9.76996261670138e-15; -26/1000
Check failed for (fp64): alpha = -0.15707963267949; diff1 = 12.6275030293501; diff2 = 4.44089209850063e-15; -25/1000
Check failed for (fp64): alpha = -0.15079644737231; diff1 = 13.1622282265533; diff2 = 7.99360577730113e-15; -24/1000
Check failed for (fp64): alpha = -0.14451326206513; diff1 = 13.7430836922728; diff2 = 4.44089209850063e-15; -23/1000
Check failed for (fp64): alpha = -0.138230076757951; diff1 = 14.3763602032531; diff2 = 7.105427357601e-15; -22/1000
Check failed for (fp64): alpha = -0.131946891450771; diff1 = 15.0695467664488; diff2 = 8.88178419700125e-16; -21/1000
Check failed for (fp64): alpha = -0.125663706143592; diff1 = 15.8316301766117; diff2 = 2.22044604925031e-14; -20/1000
Check failed for (fp64): alpha = -0.119380520836412; diff1 = 16.6734891710081; diff2 = 5.32907051820075e-15; -19/1000
Check failed for (fp64): alpha = -0.113097335529233; diff1 = 17.6084199690412; diff2 = 2.48689957516035e-14; -18/1000
Check failed for (fp64): alpha = -0.106814150222053; diff1 = 18.6528472964435; diff2 = 3.5527136788005e-15; -17/1000
Check failed for (fp64): alpha = -0.0942477796076938; diff1 = 21.1577899868113; diff2 = 2.30926389122033e-14; -15/1000
Check failed for (fp64): alpha = -0.0879645943005142; diff1 = 22.6777471054205; diff2 = 2.30926389122033e-14; -14/1000
Check failed for (fp64): alpha = -0.0816814089933346; diff1 = 24.4308973515035; diff2 = 6.57252030578093e-14; -13/1000
Check failed for (fp64): alpha = -0.075398223686155; diff1 = 26.4755393056153; diff2 = 3.5527136788005e-14; -12/1000
Check failed for (fp64): alpha = -0.0691150383789754; diff1 = 28.891171007865; diff2 = 5.6843418860808e-14; -11/1000
Check failed for (fp64): alpha = -0.0628318530717959; diff1 = 31.7890896877305; diff2 = 6.57252030578093e-14; -10/1000
Check failed for (fp64): alpha = -0.0565486677646163; diff1 = 35.3300579804139; diff2 = 2.1316282072803e-14; -9/1000
Check failed for (fp64): alpha = -0.0502654824574367; diff1 = 39.7552198054564; diff2 = 1.88293824976427e-13; -8/1000
Check failed for (fp64): alpha = -0.0439822971502571; diff1 = 45.4435155698801; diff2 = 5.40012479177676e-13; -7/1000
Check failed for (fp64): alpha = -0.0376991118430775; diff1 = 53.0265125744648; diff2 = 5.11590769747272e-13; -6/1000
Check failed for (fp64): alpha = -0.0314159265358979; diff1 = 63.6410319075497; diff2 = 1.76925141204265e-12; -5/1000
Check failed for (fp64): alpha = -0.0251327412287183; diff1 = 79.5607156795188; diff2 = 2.23110419028671e-12; -4/1000
Check failed for (fp64): alpha = -0.0188495559215388; diff1 = 106.090728726302; diff2 = 9.89075488178059e-12; -3/1000
Check failed for (fp64): alpha = -0.0125663706143592; diff1 = 159.146565423283; diff2 = 5.44275735592237e-12; -2/1000
Check failed for (fp64): alpha = -0.00628318530717959; diff1 = 318.305697382441; diff2 = 1.20508047984913e-10; -1/1000
Check failed for (fp64): alpha = 0.00628318530717959; diff1 = 1.20508047984913e-10; diff2 = 318.305697382441; 1/1000
Check failed for (fp64): alpha = 0.0125663706143592; diff1 = 5.44275735592237e-12; diff2 = 159.146565423283; 2/1000
Check failed for (fp64): alpha = 0.0188495559215388; diff1 = 9.89075488178059e-12; diff2 = 106.090728726302; 3/1000
Check failed for (fp64): alpha = 0.0251327412287183; diff1 = 2.23110419028671e-12; diff2 = 79.5607156795188; 4/1000
Check failed for (fp64): alpha = 0.0314159265358979; diff1 = 1.76925141204265e-12; diff2 = 63.6410319075497; 5/1000
Check failed for (fp64): alpha = 0.0376991118430775; diff1 = 5.11590769747272e-13; diff2 = 53.0265125744648; 6/1000
Check failed for (fp64): alpha = 0.0439822971502571; diff1 = 5.40012479177676e-13; diff2 = 45.4435155698801; 7/1000
Check failed for (fp64): alpha = 0.0502654824574367; diff1 = 1.88293824976427e-13; diff2 = 39.7552198054564; 8/1000
Check failed for (fp64): alpha = 0.0565486677646163; diff1 = 2.1316282072803e-14; diff2 = 35.3300579804139; 9/1000
Check failed for (fp64): alpha = 0.0628318530717959; diff1 = 6.57252030578093e-14; diff2 = 31.7890896877305; 10/1000
Check failed for (fp64): alpha = 0.0691150383789754; diff1 = 5.6843418860808e-14; diff2 = 28.891171007865; 11/1000
Check failed for (fp64): alpha = 0.075398223686155; diff1 = 3.5527136788005e-14; diff2 = 26.4755393056153; 12/1000
Check failed for (fp64): alpha = 0.0816814089933346; diff1 = 6.57252030578093e-14; diff2 = 24.4308973515035; 13/1000
Check failed for (fp64): alpha = 0.0879645943005142; diff1 = 2.30926389122033e-14; diff2 = 22.6777471054205; 14/1000
Check failed for (fp64): alpha = 0.0942477796076938; diff1 = 2.30926389122033e-14; diff2 = 21.1577899868113; 15/1000
Check failed for (fp64): alpha = 0.106814150222053; diff1 = 3.5527136788005e-15; diff2 = 18.6528472964435; 17/1000
Check failed for (fp64): alpha = 0.113097335529233; diff1 = 2.48689957516035e-14; diff2 = 17.6084199690412; 18/1000
Check failed for (fp64): alpha = 0.119380520836412; diff1 = 5.32907051820075e-15; diff2 = 16.6734891710081; 19/1000
Check failed for (fp64): alpha = 0.125663706143592; diff1 = 2.22044604925031e-14; diff2 = 15.8316301766117; 20/1000
Check failed for (fp64): alpha = 0.131946891450771; diff1 = 8.88178419700125e-16; diff2 = 15.0695467664488; 21/1000
Check failed for (fp64): alpha = 0.138230076757951; diff1 = 7.105427357601e-15; diff2 = 14.3763602032531; 22/1000
Check failed for (fp64): alpha = 0.14451326206513; diff1 = 4.44089209850063e-15; diff2 = 13.7430836922728; 23/1000
Check failed for (fp64): alpha = 0.15079644737231; diff1 = 7.99360577730113e-15; diff2 = 13.1622282265533; 24/1000
Check failed for (fp64): alpha = 0.15707963267949; diff1 = 4.44089209850063e-15; diff2 = 12.6275030293501; 25/1000
Check failed for (fp64): alpha = 0.163362817986669; diff1 = 9.76996261670138e-15; diff2 = 12.1335851252148; 26/1000
Check failed for (fp64): alpha = 0.169646003293849; diff1 = 2.66453525910038e-15; diff2 = 11.6759401175051; 27/1000
Check failed for (fp64): alpha = 0.175929188601028; diff1 = 6.21724893790088e-15; diff2 = 11.2506813707134; 28/1000
Check failed for (fp64): alpha = 0.182212373908208; diff1 = 4.44089209850063e-15; diff2 = 10.8544583274839; 29/1000
Check failed for (fp64): alpha = 0.188495559215388; diff1 = 6.21724893790088e-15; diff2 = 10.4843671622264; 30/1000
Check failed for (fp64): alpha = 0.194778744522567; diff1 = 2.66453525910038e-15; diff2 = 10.137878727577; 31/1000
Check failed for (fp64): alpha = 0.201061929829747; diff1 = 1.77635683940025e-15; diff2 = 9.81278001089746; 32/1000
Check failed for (fp64): alpha = 0.207345115136926; diff1 = 8.88178419700125e-16; diff2 = 9.507126235045; 33/1000
Check failed for (fp64): alpha = 0.213628300444106; diff1 = 8.88178419700125e-16; diff2 = 9.21920141194784; 34/1000
Check failed for (fp64): alpha = 0.219911485751286; diff1 = 1.77635683940025e-15; diff2 = 8.94748565842311; 35/1000
Check failed for (fp64): alpha = 0.226194671058465; diff1 = 4.44089209850063e-15; diff2 = 8.69062795935785; 36/1000
Check failed for (fp64): alpha = 0.232477856365645; diff1 = 4.44089209850063e-15; diff2 = 8.4474233476705; 37/1000
Check failed for (fp64): alpha = 0.238761041672824; diff1 = 8.88178419700125e-16; diff2 = 8.21679368743542; 38/1000
Check failed for (fp64): alpha = 0.245044226980004; diff1 = 2.66453525910038e-15; diff2 = 7.99777141344894; 39/1000
Check failed for (fp64): alpha = 0.251327412287183; diff1 = 1.33226762955019e-15; diff2 = 7.78948570985972; 40/1000
Check failed for (fp64): alpha = 0.257610597594363; diff1 = 3.10862446895044e-15; diff2 = 7.59115071143756; 41/1000
Check failed for (fp64): alpha = 0.263893782901543; diff1 = 8.88178419700125e-16; diff2 = 7.40205539037455; 42/1000
Check failed for (fp64): alpha = 0.270176968208722; diff1 = 4.44089209850063e-16; diff2 = 7.22155485422932; 43/1000
Check failed for (fp64): alpha = 0.289026524130261; diff1 = 3.5527136788005e-15; diff2 = 6.72601409961438; 46/1000
Check failed for (fp64): alpha = 0.295309709437441; diff1 = 1.77635683940025e-15; diff2 = 6.57452344830631; 47/1000
Check failed for (fp64): alpha = 0.30159289474462; diff1 = 8.88178419700125e-16; diff2 = 6.42916415726805; 48/1000
Check failed for (fp64): alpha = 0.3078760800518; diff1 = 1.33226762955019e-15; diff2 = 6.28956056944833; 49/1000
Check failed for (fp64): alpha = 0.314159265358979; diff1 = 2.22044604925031e-15; diff2 = 6.15536707435051; 50/1000
Check failed for (fp64): alpha = 0.326725635973338; diff1 = 2.22044604925031e-15; diff2 = 5.90196081837346; 52/1000
Check failed for (fp64): alpha = 0.333008821280518; diff1 = 8.88178419700125e-16; diff2 = 5.78218221191762; 53/1000
Check failed for (fp64): alpha = 0.339292006587698; diff1 = 8.88178419700125e-16; diff2 = 5.66667764205017; 54/1000
Check failed for (fp64): alpha = 0.345575191894877; diff1 = 4.44089209850063e-16; diff2 = 5.55521370782995; 55/1000
Check failed for (fp64): alpha = 0.351858377202057; diff1 = 4.44089209850063e-16; diff2 = 5.44757367426649; 56/1000
Check failed for (fp64): alpha = 0.358141562509236; diff1 = 1.33226762955019e-15; diff2 = 5.34355601036264; 57/1000
Check failed for (fp64): alpha = 0.364424747816416; diff1 = 8.88178419700125e-16; diff2 = 5.2429730783935; 58/1000
Check failed for (fp64): alpha = 0.376991118430775; diff1 = 8.88178419700125e-16; diff2 = 5.05142337889461; 60/1000
Check failed for (fp64): alpha = 0.383274303737955; diff1 = 8.88178419700125e-16; diff2 = 4.96014078062266; 61/1000
Check failed for (fp64): alpha = 0.389557489045134; diff1 = 4.44089209850063e-16; diff2 = 4.87165943435322; 62/1000
Check failed for (fp64): alpha = 0.395840674352314; diff1 = 8.88178419700125e-16; diff2 = 4.78584566968395; 63/1000
Check failed for (fp64): alpha = 0.402123859659494; diff1 = 8.88178419700125e-16; diff2 = 4.70257416551561; 64/1000
Check failed for (fp64): alpha = 0.420973415581032; diff1 = 8.88178419700125e-16; diff2 = 4.46687215916175; 67/1000
Check failed for (fp64): alpha = 0.439822971502571; diff1 = 4.44089209850063e-16; diff2 = 4.2502163463144; 70/1000
Check failed for (fp64): alpha = 0.45238934211693; diff1 = 4.44089209850063e-16; diff2 = 4.11518101237747; 72/1000
Check failed for (fp64): alpha = 0.464955712731289; diff1 = 2.22044604925031e-16; diff2 = 3.98695308868023; 74/1000
Check failed for (fp64): alpha = 0.471238898038469; diff1 = 6.66133814775094e-16; diff2 = 3.9252210110103; 75/1000
Check failed for (fp64): alpha = 0.477522083345649; diff1 = 4.44089209850063e-16; diff2 = 3.86499289856836; 76/1000
Check failed for (fp64): alpha = 0.483805268652828; diff1 = 4.44089209850063e-16; diff2 = 3.80620986622778; 77/1000
Check failed for (fp64): alpha = 0.490088453960008; diff1 = 2.22044604925031e-16; diff2 = 3.74881604398857; 78/1000
Check failed for (fp64): alpha = 0.496371639267187; diff1 = 6.66133814775094e-16; diff2 = 3.69275838611077; 79/1000
Check failed for (fp64): alpha = 0.508938009881546; diff1 = 4.44089209850063e-16; diff2 = 3.58445245554308; 81/1000
Check failed for (fp64): alpha = 0.515221195188726; diff1 = 2.22044604925031e-16; diff2 = 3.53211068797261; 82/1000
Check failed for (fp64): alpha = 0.521504380495906; diff1 = 4.44089209850063e-16; diff2 = 3.48091780292636; 83/1000
Check failed for (fp64): alpha = 0.527787565803085; diff1 = 4.44089209850063e-16; diff2 = 3.43083247311412; 84/1000
Check failed for (fp64): alpha = 0.540353936417444; diff1 = 2.22044604925031e-16; diff2 = 3.33382875880555; 86/1000
Check failed for (fp64): alpha = 0.546637121724624; diff1 = 2.22044604925031e-16; diff2 = 3.28683697774442; 87/1000
Check failed for (fp64): alpha = 0.552920307031804; diff1 = 2.22044604925031e-16; diff2 = 3.24080575582034; 88/1000
Check failed for (fp64): alpha = 0.565486677646163; diff1 = 2.22044604925031e-16; diff2 = 3.1514957199373; 90/1000
Check failed for (fp64): alpha = 0.578053048260522; diff1 = 4.44089209850063e-16; diff2 = 3.06565411976878; 92/1000
Check failed for (fp64): alpha = 0.590619418874881; diff1 = 2.22044604925031e-16; diff2 = 2.98305716610033; 94/1000
Check failed for (fp64): alpha = 0.596902604182061; diff1 = 2.22044604925031e-16; diff2 = 2.94291063163994; 95/1000
Check failed for (fp64): alpha = 0.60318578948924; diff1 = 2.22044604925031e-16; diff2 = 2.90349965002018; 96/1000
Check failed for (fp64): alpha = 0.60946897479642; diff1 = 2.22044604925031e-16; diff2 = 2.86480116214218; 97/1000
Check failed for (fp64): alpha = 0.615752160103599; diff1 = 2.22044604925031e-16; diff2 = 2.8267930457245; 98/1000
Check failed for (fp64): alpha = 0.622035345410779; diff1 = 2.22044604925031e-16; diff2 = 2.78945406794818; 99/1000
Check failed for (fp64): alpha = 0.628318530717959; diff1 = 2.22044604925031e-16; diff2 = 2.75276384094235; 100/1000
Check failed for (fp64): alpha = 0.634601716025138; diff1 = 2.22044604925031e-16; diff2 = 2.71670277991353; 101/1000
Check failed for (fp64): alpha = 0.647168086639497; diff1 = 2.22044604925031e-16; diff2 = 2.64639359784448; 103/1000
Check failed for (fp64): alpha = 0.678584013175395; diff1 = 2.22044604925031e-16; diff2 = 2.48039832814107; 108/1000
Check failed for (fp64): alpha = 0.684867198482575; diff1 = 2.22044604925031e-16; diff2 = 2.44874989947788; 109/1000
Check failed for (fp64): alpha = 0.703716754404114; diff1 = 2.22044604925031e-16; diff2 = 2.35665091211626; 112/1000
Check failed for (fp64): alpha = 0.716283125018473; diff1 = 2.22044604925031e-16; diff2 = 2.2974954120689; 114/1000
Check failed for (fp64): alpha = 0.722566310325652; diff1 = 2.22044604925031e-16; diff2 = 2.26855469851081; 115/1000
Check failed for (fp64): alpha = 0.741415866247191; diff1 = 2.22044604925031e-16; diff2 = 2.18414715970975; 118/1000
Check failed for (fp64): alpha = 0.747699051554371; diff1 = 2.22044604925031e-16; diff2 = 2.15678124167951; 119/1000
Check failed for (fp64): alpha = 0.772831792783089; diff1 = 2.22044604925031e-16; diff2 = 2.05090788957717; 123/1000
Check failed for (fp64): alpha = 0.779114978090269; diff1 = 2.22044604925031e-16; diff2 = 2.02529198830815; 124/1000
Check failed for (fp64): alpha = 0.797964534011807; diff1 = 1.11022302462516e-16; diff2 = 1.9503557523613; 127/1000
Check failed for (fp64): alpha = 0.810530904626167; diff1 = 1.11022302462516e-16; diff2 = 1.90191356300214; 129/1000
Check failed for (fp64): alpha = 0.816814089933346; diff1 = 1.11022302462516e-16; diff2 = 1.87812501163498; 130/1000
Check failed for (fp64): alpha = 0.829380460547705; diff1 = 2.22044604925031e-16; diff2 = 1.83137843172232; 132/1000
Check failed for (fp64): alpha = 0.835663645854885; diff1 = 1.11022302462516e-16; diff2 = 1.80840718747804; 133/1000
Check failed for (fp64): alpha = 0.841946831162065; diff1 = 1.11022302462516e-16; diff2 = 1.78569548420746; 134/1000
Check failed for (fp64): alpha = 0.860796387083603; diff1 = 2.22044604925031e-16; diff2 = 1.71905712077515; 137/1000
Check failed for (fp64): alpha = 0.873362757697963; diff1 = 1.11022302462516e-16; diff2 = 1.6758212990098; 139/1000
Check failed for (fp64): alpha = 0.879645943005142; diff1 = 1.11022302462516e-16; diff2 = 1.65454389194495; 140/1000
Check failed for (fp64): alpha = 0.885929128312322; diff1 = 1.11022302462516e-16; diff2 = 1.6334865397454; 141/1000
Check failed for (fp64): alpha = 0.892212313619501; diff1 = 1.11022302462516e-16; diff2 = 1.61264420904436; 142/1000
Check failed for (fp64): alpha = 0.917345054848219; diff1 = 1.11022302462516e-16; diff2 = 1.53132909095604; 146/1000
Check failed for (fp64): alpha = 0.923628240155399; diff1 = 1.11022302462516e-16; diff2 = 1.51149096009681; 147/1000
Check failed for (fp64): alpha = 0.929911425462579; diff1 = 1.11022302462516e-16; diff2 = 1.4918403435836; 148/1000
Check failed for (fp64): alpha = 0.942477796076938; diff1 = 1.11022302462516e-16; diff2 = 1.45308505601072; 150/1000
Check failed for (fp64): alpha = 0.948760981384117; diff1 = 1.11022302462516e-16; diff2 = 1.43397234819581; 151/1000
Check failed for (fp64): alpha = 0.961327351998477; diff1 = 1.11022302462516e-16; diff2 = 1.39625746207425; 153/1000
Check failed for (fp64): alpha = 0.967610537305656; diff1 = 1.11022302462516e-16; diff2 = 1.3776478326671; 154/1000
Check failed for (fp64): alpha = 0.973893722612836; diff1 = 1.11022302462516e-16; diff2 = 1.35919859644905; 155/1000
Check failed for (fp64): alpha = 0.980176907920015; diff1 = 1.11022302462516e-16; diff2 = 1.34090625062647; 156/1000
Check failed for (fp64): alpha = 0.986460093227195; diff1 = 1.11022302462516e-16; diff2 = 1.32276737629754; 157/1000
Check failed for (fp64): alpha = 0.999026463841554; diff1 = 1.11022302462516e-16; diff2 = 1.28693676971692; 159/1000
Check failed for (fp64): alpha = 1.00530964914873; diff1 = 1.11022302462516e-16; diff2 = 1.2692385950883; 160/1000
Check failed for (fp64): alpha = 1.01787601976309; diff1 = 1.11022302462516e-16; diff2 = 1.23426095279428; 162/1000
Check failed for (fp64): alpha = 1.02415920507027; diff1 = 1.11022302462516e-16; diff2 = 1.21697547736151; 163/1000
Check failed for (fp64): alpha = 1.04929194629899; diff1 = 1.11022302462516e-16; diff2 = 1.14912222191436; 167/1000
Check failed for (fp64): alpha = 1.06814150222053; diff1 = 1.11022302462516e-16; diff2 = 1.09950930438554; 170/1000
Check failed for (fp64): alpha = 1.08699105814207; diff1 = 1.11022302462516e-16; diff2 = 1.05091420089357; 173/1000
Check failed for (fp64): alpha = 1.09955742875643; diff1 = 1.11022302462516e-16; diff2 = 1.01905089898886; 175/1000
Check failed for (fp64): alpha = 2.01690248360465; diff1 = 1.11022302462516e-16; diff2 = 0.956523232942308; 321/1000
Check failed for (fp64): alpha = 2.02318566891183; diff1 = 1.11022302462516e-16; diff2 = 0.972010705718402; 322/1000
Check failed for (fp64): alpha = 2.04831841014055; diff1 = 1.11022302462516e-16; diff2 = 1.03493075019145; 326/1000
Check failed for (fp64): alpha = 2.07973433667644; diff1 = 1.11022302462516e-16; diff2 = 1.11593054995452; 331/1000
Check failed for (fp64): alpha = 2.08601752198362; diff1 = 1.11022302462516e-16; diff2 = 1.13246734130406; 332/1000
Check failed for (fp64): alpha = 2.10486707790516; diff1 = 1.11022302462516e-16; diff2 = 1.18279670279894; 335/1000
Check failed for (fp64): alpha = 2.13628300444106; diff1 = 1.11022302462516e-16; diff2 = 1.2692385950883; 340/1000
Check failed for (fp64): alpha = 2.14256618974824; diff1 = 1.11022302462516e-16; diff2 = 1.28693676971692; 341/1000
Check failed for (fp64): alpha = 2.1551325603626; diff1 = 1.11022302462516e-16; diff2 = 1.32276737629754; 343/1000
Check failed for (fp64): alpha = 2.16141574566978; diff1 = 1.11022302462516e-16; diff2 = 1.34090625062647; 344/1000
Check failed for (fp64): alpha = 2.16769893097696; diff1 = 1.11022302462516e-16; diff2 = 1.35919859644905; 345/1000
Check failed for (fp64): alpha = 2.17398211628414; diff1 = 1.11022302462516e-16; diff2 = 1.3776478326671; 346/1000
Check failed for (fp64): alpha = 2.1865484868985; diff1 = 1.11022302462516e-16; diff2 = 1.41503107418845; 348/1000
Check failed for (fp64): alpha = 2.19283167220568; diff1 = 1.11022302462516e-16; diff2 = 1.43397234819581; 349/1000
Check failed for (fp64): alpha = 2.21168122812721; diff1 = 1.11022302462516e-16; diff2 = 1.4918403435836; 352/1000
Check failed for (fp64): alpha = 2.21796441343439; diff1 = 1.11022302462516e-16; diff2 = 1.51149096009681; 353/1000
Check failed for (fp64): alpha = 2.22424759874157; diff1 = 1.11022302462516e-16; diff2 = 1.53132909095604; 354/1000
Check failed for (fp64): alpha = 2.23053078404875; diff1 = 1.11022302462516e-16; diff2 = 1.55135902209923; 355/1000
Check failed for (fp64): alpha = 2.23681396935593; diff1 = 1.11022302462516e-16; diff2 = 1.57158515332954; 356/1000
Check failed for (fp64): alpha = 2.24309715466311; diff1 = 1.11022302462516e-16; diff2 = 1.59201200236272; 357/1000
Check failed for (fp64): alpha = 2.25566352527747; diff1 = 1.11022302462516e-16; diff2 = 1.63348653974539; 359/1000
Check failed for (fp64): alpha = 2.26194671058465; diff1 = 2.22044604925031e-16; diff2 = 1.65454389194495; 360/1000
Check failed for (fp64): alpha = 2.28079626650619; diff1 = 1.11022302462516e-16; diff2 = 1.71905712077515; 363/1000
Check failed for (fp64): alpha = 2.28707945181337; diff1 = 1.11022302462516e-16; diff2 = 1.74102632762082; 364/1000
Check failed for (fp64): alpha = 2.29964582242773; diff1 = 1.11022302462516e-16; diff2 = 1.78569548420746; 366/1000
Check failed for (fp64): alpha = 2.30592900773491; diff1 = 1.11022302462516e-16; diff2 = 1.80840718747804; 367/1000
Check failed for (fp64): alpha = 2.31221219304209; diff1 = 2.22044604925031e-16; diff2 = 1.83137843172232; 368/1000
Check failed for (fp64): alpha = 2.32477856365645; diff1 = 1.11022302462516e-16; diff2 = 1.87812501163498; 370/1000
Check failed for (fp64): alpha = 2.33106174896363; diff1 = 1.11022302462516e-16; diff2 = 1.90191356300214; 371/1000
Check failed for (fp64): alpha = 2.34362811957799; diff1 = 1.11022302462516e-16; diff2 = 1.9503557523613; 373/1000
Check failed for (fp64): alpha = 2.34991130488517; diff1 = 1.11022302462516e-16; diff2 = 1.97502385981463; 374/1000
Check failed for (fp64): alpha = 2.35619449019234; diff1 = 1.11022302462516e-16; diff2 = 2; 375/1000
Check failed for (fp64): alpha = 2.36247767549952; diff1 = 2.22044604925031e-16; diff2 = 2.02529198830815; 376/1000
Check failed for (fp64): alpha = 2.3687608608067; diff1 = 2.22044604925031e-16; diff2 = 2.05090788957717; 377/1000
Check failed for (fp64): alpha = 2.38132723142106; diff1 = 2.22044604925031e-16; diff2 = 2.10314499975807; 379/1000
Check failed for (fp64): alpha = 2.39389360203542; diff1 = 2.22044604925031e-16; diff2 = 2.15678124167951; 381/1000
Check failed for (fp64): alpha = 2.41902634326414; diff1 = 2.22044604925031e-16; diff2 = 2.26855469851081; 385/1000
Check failed for (fp64): alpha = 2.4315927138785; diff1 = 2.22044604925031e-16; diff2 = 2.32685694480957; 387/1000
Check failed for (fp64): alpha = 2.44415908449286; diff1 = 2.22044604925031e-16; diff2 = 2.38688934337062; 389/1000
Check failed for (fp64): alpha = 2.45044226980004; diff1 = 2.22044604925031e-16; diff2 = 2.41758470081922; 390/1000
Check failed for (fp64): alpha = 2.4630086404144; diff1 = 2.22044604925031e-16; diff2 = 2.48039832814107; 392/1000
Check failed for (fp64): alpha = 2.48814138164312; diff1 = 2.22044604925031e-16; diff2 = 2.61210997924863; 396/1000
Check failed for (fp64): alpha = 2.4944245669503; diff1 = 2.22044604925031e-16; diff2 = 2.64639359784448; 397/1000
Check failed for (fp64): alpha = 2.50070775225748; diff1 = 2.22044604925031e-16; diff2 = 2.68125206373724; 398/1000
Check failed for (fp64): alpha = 2.51327412287183; diff1 = 2.22044604925031e-16; diff2 = 2.75276384094235; 400/1000
Check failed for (fp64): alpha = 2.51955730817901; diff1 = 2.22044604925031e-16; diff2 = 2.78945406794818; 401/1000
Check failed for (fp64): alpha = 2.52584049348619; diff1 = 2.22044604925031e-16; diff2 = 2.8267930457245; 402/1000
Check failed for (fp64): alpha = 2.53212367879337; diff1 = 2.22044604925031e-16; diff2 = 2.86480116214218; 403/1000
Check failed for (fp64): alpha = 2.55725642002209; diff1 = 2.22044604925031e-16; diff2 = 3.02396329972704; 407/1000
Check failed for (fp64): alpha = 2.57610597594363; diff1 = 2.22044604925031e-16; diff2 = 3.1514957199373; 410/1000
Check failed for (fp64): alpha = 2.58867234655799; diff1 = 4.44089209850063e-16; diff2 = 3.24080575582034; 412/1000
Check failed for (fp64): alpha = 2.59495553186517; diff1 = 2.22044604925031e-16; diff2 = 3.28683697774442; 413/1000
Check failed for (fp64): alpha = 2.60123871717235; diff1 = 4.44089209850063e-16; diff2 = 3.33382875880555; 414/1000
Check failed for (fp64): alpha = 2.60752190247953; diff1 = 2.22044604925031e-16; diff2 = 3.38181531157002; 415/1000
Check failed for (fp64): alpha = 2.61380508778671; diff1 = 2.22044604925031e-16; diff2 = 3.43083247311412; 416/1000
Check failed for (fp64): alpha = 2.62637145840107; diff1 = 2.22044604925031e-16; diff2 = 3.53211068797261; 418/1000
Check failed for (fp64): alpha = 2.63893782901543; diff1 = 4.44089209850063e-16; diff2 = 3.63798649456213; 420/1000
Check failed for (fp64): alpha = 2.64522101432261; diff1 = 2.22044604925031e-16; diff2 = 3.69275838611077; 421/1000
Check failed for (fp64): alpha = 2.65150419962979; diff1 = 2.22044604925031e-16; diff2 = 3.74881604398857; 422/1000
Check failed for (fp64): alpha = 2.66407057024414; diff1 = 6.66133814775094e-16; diff2 = 3.86499289856836; 424/1000
Check failed for (fp64): alpha = 2.67035375555132; diff1 = 2.22044604925031e-16; diff2 = 3.9252210110103; 425/1000
Check failed for (fp64): alpha = 2.6766369408585; diff1 = 2.22044604925031e-16; diff2 = 3.98695308868023; 426/1000
Check failed for (fp64): alpha = 2.68920331147286; diff1 = 4.44089209850063e-16; diff2 = 4.11518101237747; 428/1000
Check failed for (fp64): alpha = 2.69548649678004; diff1 = 4.44089209850063e-16; diff2 = 4.18181165103102; 429/1000
Check failed for (fp64): alpha = 2.70176968208722; diff1 = 4.44089209850063e-16; diff2 = 4.2502163463144; 430/1000
Check failed for (fp64): alpha = 2.7080528673944; diff1 = 8.88178419700125e-16; diff2 = 4.32047252817652; 431/1000
Check failed for (fp64): alpha = 2.71433605270158; diff1 = 1.33226762955019e-15; diff2 = 4.39266217619974; 432/1000
Check failed for (fp64): alpha = 2.73318560862312; diff1 = 4.44089209850063e-16; diff2 = 4.62172730776482; 435/1000
Check failed for (fp64): alpha = 2.7394687939303; diff1 = 4.44089209850063e-16; diff2 = 4.70257416551561; 436/1000
Check failed for (fp64): alpha = 2.75831834985184; diff1 = 8.88178419700125e-16; diff2 = 4.96014078062266; 439/1000
Check failed for (fp64): alpha = 2.76460153515902; diff1 = 4.44089209850063e-16; diff2 = 5.05142337889461; 440/1000
Check failed for (fp64): alpha = 2.7708847204662; diff1 = 8.88178419700125e-16; diff2 = 5.14564995647834; 441/1000
Check failed for (fp64): alpha = 2.77716790577338; diff1 = 4.44089209850063e-16; diff2 = 5.2429730783935; 442/1000
Check failed for (fp64): alpha = 2.78345109108056; diff1 = 1.33226762955019e-15; diff2 = 5.34355601036264; 443/1000
Check failed for (fp64): alpha = 2.79601746169492; diff1 = 8.88178419700125e-16; diff2 = 5.55521370782995; 445/1000
Check failed for (fp64): alpha = 2.80858383230927; diff1 = 1.77635683940025e-15; diff2 = 5.78218221191762; 447/1000
Check failed for (fp64): alpha = 2.81486701761645; diff1 = 8.88178419700125e-16; diff2 = 5.90196081837345; 448/1000
